Region,Country,Year,Gender,SuicideCount
AMERICA,MEXICO,1995,Female,443
AMERICA,MEXICO,1996,Male,2523
AMERICA,MEXICO,1996,Female,495
EUROPE,ICELAND,2015,Male,29
EUROPE,ICELAND,2015,Female,11
AMERICA,MEXICO,1997,Male,2828
AMERICA,MEXICO,1997,Female,541
EUROPE,ICELAND,2016,Male,36
EUROPE,ICELAND,2016,Female,4
EUROPE,ICELAND,2017,Male,32
EUROPE,ICELAND,2017,Female,2
AMERICA,MEXICO,1998,Male,2827
AMERICA,MEXICO,1998,Female,514
AMERICA,MEXICO,1998,Unknown,1
EUROPE,ICELAND,2018,Male,29
EUROPE,ICELAND,2018,Female,5
EUROPE,ICELAND,2019,Male,32
EUROPE,ICELAND,2019,Female,7
EUROPE,ICELAND,2020,Male,32
EUROPE,ICELAND,2020,Female,15
AMERICA,MEXICO,1999,Male,2831
AMERICA,MEXICO,1999,Female,509
EUROPE,ICELAND,2021,Male,26
EUROPE,ICELAND,2021,Female,12
EUROPE,ICELAND,2022,Male,25
EUROPE,ICELAND,2022,Female,8
AMERICA,MEXICO,2000,Male,2937
AMERICA,MEXICO,2000,Female,538
ASIA,ISRAEL,1991,Male,262
ASIA,ISRAEL,1991,Female,97
ASIA,ISRAEL,1992,Male,278
ASIA,ISRAEL,1992,Female,103
ASIA,ISRAEL,1993,Male,272
ASIA,ISRAEL,1993,Female,99
ASIA,ISRAEL,1994,Male,304
ASIA,ISRAEL,1994,Female,112
ASIA,ISRAEL,1995,Male,258
ASIA,ISRAEL,1995,Female,102
ASIA,ISRAEL,1996,Male,231
ASIA,ISRAEL,1996,Female,75
AMERICA,MEXICO,2001,Male,3110
AMERICA,MEXICO,2001,Female,674
AMERICA,MEXICO,2002,Male,3189
AMERICA,MEXICO,2002,Female,657
AMERICA,MEXICO,2003,Male,3390
AMERICA,MEXICO,2003,Female,698
AMERICA,MEXICO,2003,Unknown,1
AMERICA,MEXICO,2004,Male,3414
AMERICA,MEXICO,2004,Female,678
AMERICA,MEXICO,2004,Unknown,4
ASIA,ISRAEL,2015,Male,269
ASIA,ISRAEL,2015,Female,73
ASIA,ISRAEL,2016,Male,321
ASIA,ISRAEL,2016,Female,69
ASIA,ISRAEL,2017,Male,305
ASIA,ISRAEL,2017,Female,97
ASIA,ISRAEL,2018,Male,354
ASIA,ISRAEL,2018,Female,95
ASIA,ISRAEL,2019,Male,333
ASIA,ISRAEL,2019,Female,95
ASIA,ISRAEL,2020,Male,341
ASIA,ISRAEL,2020,Female,96
ASIA,ISRAEL,2021,Male,299
ASIA,ISRAEL,2021,Female,97
AMERICA,MEXICO,2005,Male,3572
AMERICA,MEXICO,2005,Female,735
AMERICA,MEXICO,2006,Male,3553
AMERICA,MEXICO,2006,Female,713
AMERICA,MEXICO,2006,Unknown,1
AMERICA,MEXICO,2007,Male,3546
AMERICA,MEXICO,2007,Female,763
AMERICA,MEXICO,2007,Unknown,1
AMERICA,MEXICO,2008,Male,3807
AMERICA,MEXICO,2008,Female,861
AMERICA,MEXICO,2009,Male,4087
AMERICA,MEXICO,2009,Female,972
AMERICA,MEXICO,2010,Male,3996
AMERICA,MEXICO,2010,Female,903
AMERICA,MEXICO,2011,Male,4526
AMERICA,MEXICO,2011,Female,1076
AMERICA,MEXICO,2011,Unknown,2
AMERICA,MEXICO,2012,Male,4357
AMERICA,MEXICO,2012,Female,1053
AMERICA,MEXICO,2012,Unknown,1
EUROPE,ITALY,2015,Male,3105
EUROPE,ITALY,2015,Female,884
EUROPE,ITALY,2016,Male,3039
EUROPE,ITALY,2016,Female,831
EUROPE,ITALY,2017,Male,3077
EUROPE,ITALY,2017,Female,863
EUROPE,ITALY,2018,Male,2915
EUROPE,ITALY,2018,Female,874
EUROPE,ITALY,2019,Male,2902
EUROPE,ITALY,2019,Female,824
EUROPE,ITALY,2020,Male,2923
EUROPE,ITALY,2020,Female,789
AMERICA,MEXICO,2013,Male,4701
AMERICA,MEXICO,2013,Female,1050
AMERICA,MEXICO,2013,Unknown,3
AMERICA,MEXICO,2014,Male,4984
AMERICA,MEXICO,2014,Female,1231
EUROPE,REPUBLIC OF MOLDOVA,1997,Male,512
EUROPE,REPUBLIC OF MOLDOVA,1997,Female,114
EUROPE,REPUBLIC OF MOLDOVA,1998,Male,456
EUROPE,REPUBLIC OF MOLDOVA,1998,Female,119
EUROPE,REPUBLIC OF MOLDOVA,1999,Male,482
EUROPE,REPUBLIC OF MOLDOVA,1999,Female,97
EUROPE,REPUBLIC OF MOLDOVA,2000,Male,466
EUROPE,REPUBLIC OF MOLDOVA,2000,Female,78
EUROPE,REPUBLIC OF MOLDOVA,2001,Male,523
EUROPE,REPUBLIC OF MOLDOVA,2001,Female,99
EUROPE,REPUBLIC OF MOLDOVA,2002,Male,484
EUROPE,REPUBLIC OF MOLDOVA,2002,Female,99
EUROPE,REPUBLIC OF MOLDOVA,2003,Male,529
EUROPE,REPUBLIC OF MOLDOVA,2003,Female,91
EUROPE,REPUBLIC OF MOLDOVA,2004,Male,506
EUROPE,REPUBLIC OF MOLDOVA,2004,Female,97
EUROPE,REPUBLIC OF MOLDOVA,2005,Male,532
EUROPE,REPUBLIC OF MOLDOVA,2005,Female,99
EUROPE,REPUBLIC OF MOLDOVA,2006,Male,541
EUROPE,REPUBLIC OF MOLDOVA,2006,Female,96
EUROPE,REPUBLIC OF MOLDOVA,2007,Male,482
EUROPE,REPUBLIC OF MOLDOVA,2007,Female,80
EUROPE,REPUBLIC OF MOLDOVA,2008,Male,517
EUROPE,REPUBLIC OF MOLDOVA,2008,Female,103
EUROPE,REPUBLIC OF MOLDOVA,2009,Male,556
EUROPE,REPUBLIC OF MOLDOVA,2009,Female,95
EUROPE,REPUBLIC OF MOLDOVA,2010,Male,579
EUROPE,REPUBLIC OF MOLDOVA,2010,Female,97
ASIA,JORDAN,2008,Male,5
ASIA,JORDAN,2008,Female,1
ASIA,JORDAN,2009,Male,13
ASIA,JORDAN,2009,Female,1
EUROPE,REPUBLIC OF MOLDOVA,2011,Male,430
EUROPE,REPUBLIC OF MOLDOVA,2011,Female,72
ASIA,JORDAN,2010,Male,16
ASIA,JORDAN,2010,Female,3
ASIA,JORDAN,2011,Male,16
ASIA,JORDAN,2011,Female,3
EUROPE,REPUBLIC OF MOLDOVA,2012,Male,469
EUROPE,REPUBLIC OF MOLDOVA,2012,Female,102
ASIA,JORDAN,2012,Male,23
ASIA,JORDAN,2012,Female,8
EUROPE,REPUBLIC OF MOLDOVA,2013,Male,487
EUROPE,REPUBLIC OF MOLDOVA,2013,Female,89
ASIA,JORDAN,2015,Male,7
ASIA,JORDAN,2015,Female,1
EUROPE,REPUBLIC OF MOLDOVA,2014,Male,498
EUROPE,REPUBLIC OF MOLDOVA,2014,Female,83
ASIA,JORDAN,2016,Male,9
ASIA,JORDAN,2016,Female,2
ASIA,JORDAN,2017,Male,10
ASIA,JORDAN,2017,Female,4
ASIA,JORDAN,2018,Male,10
ASIA,JORDAN,2018,Female,2
EUROPE,MONTENEGRO,2007,Male,89
EUROPE,MONTENEGRO,2007,Female,32
EUROPE,MONTENEGRO,2008,Male,80
EUROPE,MONTENEGRO,2008,Female,46
EUROPE,MONTENEGRO,2009,Male,77
EUROPE,MONTENEGRO,2009,Female,30
EUROPE,NETHERLANDS,1991,Male,1033
EUROPE,NETHERLANDS,1991,Female,578
EUROPE,NETHERLANDS,1992,Male,1041
EUROPE,NETHERLANDS,1992,Female,546
EUROPE,NETHERLANDS,1993,Male,1020
EUROPE,NETHERLANDS,1993,Female,535
EUROPE,NETHERLANDS,1994,Male,1084
EUROPE,NETHERLANDS,1994,Female,500
EUROPE,NETHERLANDS,1995,Male,1000
EUROPE,NETHERLANDS,1995,Female,511
EUROPE,NETHERLANDS,1996,Male,1043
EUROPE,NETHERLANDS,1996,Female,534
EUROPE,NETHERLANDS,1997,Male,1042
EUROPE,NETHERLANDS,1997,Female,530
EUROPE,NETHERLANDS,1998,Male,1002
EUROPE,NETHERLANDS,1998,Female,517
EUROPE,NETHERLANDS,1999,Male,1016
EUROPE,NETHERLANDS,1999,Female,503
ASIA,JAPAN,2015,Male,16206
ASIA,JAPAN,2015,Female,6954
ASIA,JAPAN,2016,Male,14646
ASIA,JAPAN,2016,Female,6382
ASIA,JAPAN,2017,Male,14340
ASIA,JAPAN,2017,Female,6139
ASIA,JAPAN,2018,Male,13853
ASIA,JAPAN,2018,Female,6191
ASIA,JAPAN,2019,Male,13673
ASIA,JAPAN,2019,Female,5762
EUROPE,NETHERLANDS,2000,Male,1000
EUROPE,NETHERLANDS,2000,Female,501
ASIA,JAPAN,2020,Male,13594
ASIA,JAPAN,2020,Female,6658
ASIA,JAPAN,2021,Male,13510
ASIA,JAPAN,2021,Female,6789
EUROPE,NETHERLANDS,2001,Male,1010
EUROPE,NETHERLANDS,2001,Female,464
EUROPE,NETHERLANDS,2002,Male,1063
EUROPE,NETHERLANDS,2002,Female,507
EUROPE,NETHERLANDS,2003,Male,1018
EUROPE,NETHERLANDS,2003,Female,484
EUROPE,NETHERLANDS,2004,Male,1022
EUROPE,NETHERLANDS,2004,Female,492
EUROPE,NETHERLANDS,2005,Male,1074
EUROPE,NETHERLANDS,2005,Female,500
EUROPE,NETHERLANDS,2006,Male,1046
EUROPE,NETHERLANDS,2006,Female,479
EUROPE,NETHERLANDS,2007,Male,944
EUROPE,NETHERLANDS,2007,Female,410
ASIA,KAZAKHSTAN,2015,Male,2343
ASIA,KAZAKHSTAN,2015,Female,530
ASIA,KAZAKHSTAN,2016,Male,2116
ASIA,KAZAKHSTAN,2016,Female,457
EUROPE,NETHERLANDS,2008,Male,991
EUROPE,NETHERLANDS,2008,Female,448
ASIA,KAZAKHSTAN,2017,Male,2166
ASIA,KAZAKHSTAN,2017,Female,498
ASIA,KAZAKHSTAN,2018,Male,2085
ASIA,KAZAKHSTAN,2018,Female,409
EUROPE,NETHERLANDS,2009,Male,1068
EUROPE,NETHERLANDS,2009,Female,462
ASIA,KAZAKHSTAN,2019,Male,2009
ASIA,KAZAKHSTAN,2019,Female,364
ASIA,KAZAKHSTAN,2020,Male,1801
ASIA,KAZAKHSTAN,2020,Female,345
EUROPE,NETHERLANDS,2010,Male,1127
EUROPE,NETHERLANDS,2010,Female,477
ASIA,KAZAKHSTAN,2021,Male,1726
ASIA,KAZAKHSTAN,2021,Female,383
EUROPE,NETHERLANDS,2011,Male,1137
EUROPE,NETHERLANDS,2011,Female,513
EUROPE,NETHERLANDS,2012,Male,1186
EUROPE,NETHERLANDS,2012,Female,570
EUROPE,NETHERLANDS,2013,Male,1307
EUROPE,NETHERLANDS,2013,Female,549
EUROPE,NETHERLANDS,2014,Male,1250
EUROPE,NETHERLANDS,2014,Female,589
OCEANIA,NEW ZEALAND,1991,Male,380
OCEANIA,NEW ZEALAND,1991,Female,94
OCEANIA,NEW ZEALAND,1992,Male,397
OCEANIA,NEW ZEALAND,1992,Female,96
OCEANIA,NEW ZEALAND,1993,Male,349
OCEANIA,NEW ZEALAND,1993,Female,94
OCEANIA,NEW ZEALAND,1994,Male,409
OCEANIA,NEW ZEALAND,1994,Female,103
OCEANIA,NEW ZEALAND,1995,Male,429
OCEANIA,NEW ZEALAND,1995,Female,116
OCEANIA,NEW ZEALAND,1996,Male,428
OCEANIA,NEW ZEALAND,1996,Female,112
OCEANIA,NEW ZEALAND,1997,Male,441
OCEANIA,NEW ZEALAND,1997,Female,121
OCEANIA,NEW ZEALAND,1998,Male,442
OCEANIA,NEW ZEALAND,1998,Female,132
OCEANIA,NEW ZEALAND,1999,Male,385
OCEANIA,NEW ZEALAND,1999,Female,131
OCEANIA,NEW ZEALAND,2000,Male,375
OCEANIA,NEW ZEALAND,2000,Female,83
OCEANIA,NEW ZEALAND,2001,Male,389
OCEANIA,NEW ZEALAND,2001,Female,119
ASIA,KYRGYZSTAN,2015,Male,327
ASIA,KYRGYZSTAN,2015,Female,90
ASIA,KYRGYZSTAN,2016,Male,330
ASIA,KYRGYZSTAN,2016,Female,89
ASIA,KYRGYZSTAN,2017,Male,312
ASIA,KYRGYZSTAN,2017,Female,78
ASIA,KYRGYZSTAN,2018,Male,305
ASIA,KYRGYZSTAN,2018,Female,75
OCEANIA,NEW ZEALAND,2002,Male,354
OCEANIA,NEW ZEALAND,2002,Female,113
ASIA,KYRGYZSTAN,2019,Male,301
ASIA,KYRGYZSTAN,2019,Female,76
OCEANIA,NEW ZEALAND,2003,Male,378
OCEANIA,NEW ZEALAND,2003,Female,141
OCEANIA,NEW ZEALAND,2004,Male,382
OCEANIA,NEW ZEALAND,2004,Female,113
OCEANIA,NEW ZEALAND,2005,Male,382
OCEANIA,NEW ZEALAND,2005,Female,132
OCEANIA,NEW ZEALAND,2006,Male,388
OCEANIA,NEW ZEALAND,2006,Female,139
OCEANIA,NEW ZEALAND,2007,Male,376
OCEANIA,NEW ZEALAND,2007,Female,118
OCEANIA,NEW ZEALAND,2008,Male,381
OCEANIA,NEW ZEALAND,2008,Female,139
OCEANIA,NEW ZEALAND,2009,Male,394
OCEANIA,NEW ZEALAND,2009,Female,118
OCEANIA,NEW ZEALAND,2010,Male,387
OCEANIA,NEW ZEALAND,2010,Female,149
OCEANIA,NEW ZEALAND,2011,Male,377
OCEANIA,NEW ZEALAND,2011,Female,116
OCEANIA,NEW ZEALAND,2012,Male,404
OCEANIA,NEW ZEALAND,2012,Female,145
OCEANIA,NEW ZEALAND,2013,Male,366
OCEANIA,NEW ZEALAND,2013,Female,147
OCEANIA,NEW ZEALAND,2014,Male,379
OCEANIA,NEW ZEALAND,2014,Female,130
AMERICA,NICARAGUA,2005,Male,301
AMERICA,NICARAGUA,2005,Female,90
AMERICA,NICARAGUA,2006,Male,247
AMERICA,NICARAGUA,2006,Female,72
AMERICA,NICARAGUA,2007,Male,271
AMERICA,NICARAGUA,2007,Female,81
AMERICA,NICARAGUA,2008,Male,277
AMERICA,NICARAGUA,2008,Female,107
AMERICA,NICARAGUA,2009,Male,270
AMERICA,NICARAGUA,2009,Female,96
AMERICA,NICARAGUA,2010,Male,274
AMERICA,NICARAGUA,2010,Female,77
AMERICA,NICARAGUA,2011,Male,276
AMERICA,NICARAGUA,2011,Female,93
AMERICA,NICARAGUA,2012,Male,234
AMERICA,NICARAGUA,2012,Female,82
AMERICA,NICARAGUA,2013,Male,276
AMERICA,NICARAGUA,2013,Female,75
AMERICA,NICARAGUA,2014,Male,241
AMERICA,NICARAGUA,2014,Female,70
EUROPE,NORTH MACEDONIA,1994,Male,80
EUROPE,NORTH MACEDONIA,1994,Female,48
EUROPE,NORTH MACEDONIA,1995,Male,86
EUROPE,NORTH MACEDONIA,1995,Female,45
ASIA,KAZAKHSTAN,1991,Male,2389
ASIA,KAZAKHSTAN,1991,Female,696
ASIA,KAZAKHSTAN,1992,Male,2579
ASIA,KAZAKHSTAN,1992,Female,785
ASIA,KAZAKHSTAN,1993,Male,3209
ASIA,KAZAKHSTAN,1993,Female,829
EUROPE,NORTH MACEDONIA,1996,Male,103
EUROPE,NORTH MACEDONIA,1996,Female,43
EUROPE,NORTH MACEDONIA,1997,Male,115
EUROPE,NORTH MACEDONIA,1997,Female,40
EUROPE,NORTH MACEDONIA,1998,Male,97
EUROPE,NORTH MACEDONIA,1998,Female,56
EUROPE,NORTH MACEDONIA,1999,Male,117
EUROPE,NORTH MACEDONIA,1999,Female,53
EUROPE,NORTH MACEDONIA,2000,Male,104
EUROPE,NORTH MACEDONIA,2000,Female,46
EUROPE,NORTH MACEDONIA,2001,Male,113
EUROPE,NORTH MACEDONIA,2001,Female,39
EUROPE,NORTH MACEDONIA,2002,Male,99
EUROPE,NORTH MACEDONIA,2002,Female,50
EUROPE,NORTH MACEDONIA,2003,Male,97
EUROPE,NORTH MACEDONIA,2003,Female,40
EUROPE,NORTH MACEDONIA,2004,Male,122
EUROPE,NORTH MACEDONIA,2004,Female,57
EUROPE,NORTH MACEDONIA,2005,Male,102
EUROPE,NORTH MACEDONIA,2005,Female,41
EUROPE,NORTH MACEDONIA,2006,Male,124
EUROPE,NORTH MACEDONIA,2006,Female,42
EUROPE,NORTH MACEDONIA,2007,Male,114
EUROPE,NORTH MACEDONIA,2007,Female,45
EUROPE,NORTH MACEDONIA,2008,Male,116
EUROPE,NORTH MACEDONIA,2008,Female,45
EUROPE,NORTH MACEDONIA,2009,Male,125
EUROPE,NORTH MACEDONIA,2009,Female,42
EUROPE,NORTH MACEDONIA,2010,Male,87
EUROPE,NORTH MACEDONIA,2010,Female,35
EUROPE,NORTH MACEDONIA,2011,Male,96
EUROPE,NORTH MACEDONIA,2011,Female,32
EUROPE,NORTH MACEDONIA,2012,Male,120
EUROPE,NORTH MACEDONIA,2012,Female,52
ASIA,REPUBLIC OF KOREA,2015,Male,9559
ASIA,REPUBLIC OF KOREA,2015,Female,3955
EUROPE,NORTH MACEDONIA,2013,Male,136
EUROPE,NORTH MACEDONIA,2013,Female,34
ASIA,REPUBLIC OF KOREA,2016,Male,9243
ASIA,REPUBLIC OF KOREA,2016,Female,3849
ASIA,REPUBLIC OF KOREA,2017,Male,8923
ASIA,REPUBLIC OF KOREA,2017,Female,3541
ASIA,REPUBLIC OF KOREA,2018,Male,9864
ASIA,REPUBLIC OF KOREA,2018,Female,3810
ASIA,REPUBLIC OF KOREA,2019,Male,9731
ASIA,REPUBLIC OF KOREA,2019,Female,4069
EUROPE,NORWAY,1991,Male,499
EUROPE,NORWAY,1991,Female,176
ASIA,REPUBLIC OF KOREA,2020,Male,9093
ASIA,REPUBLIC OF KOREA,2020,Female,4103
ASIA,REPUBLIC OF KOREA,2021,Male,9194
ASIA,REPUBLIC OF KOREA,2021,Female,4160
ASIA,KUWAIT,1993,Male,12
ASIA,KUWAIT,1993,Female,6
EUROPE,NORWAY,1992,Male,449
EUROPE,NORWAY,1992,Female,167
ASIA,KYRGYZSTAN,1991,Male,410
ASIA,KYRGYZSTAN,1991,Female,134
ASIA,KYRGYZSTAN,1992,Male,387
ASIA,KYRGYZSTAN,1992,Female,106
EUROPE,NORWAY,1993,Male,449
EUROPE,NORWAY,1993,Female,141
ASIA,KYRGYZSTAN,1993,Male,444
ASIA,KYRGYZSTAN,1993,Female,121
ASIA,KYRGYZSTAN,1994,Male,495
ASIA,KYRGYZSTAN,1994,Female,88
EUROPE,NORWAY,1994,Male,379
EUROPE,NORWAY,1994,Female,152
ASIA,KYRGYZSTAN,1995,Male,468
ASIA,KYRGYZSTAN,1995,Female,139
EUROPE,NORWAY,1995,Male,411
EUROPE,NORWAY,1995,Female,137
EUROPE,NORWAY,1996,Male,389
EUROPE,NORWAY,1996,Female,128
ASIA,KUWAIT,2015,Male,58
ASIA,KUWAIT,2015,Female,13
ASIA,KUWAIT,2016,Male,54
ASIA,KUWAIT,2016,Female,12
ASIA,KUWAIT,2017,Male,54
ASIA,KUWAIT,2017,Female,18
ASIA,KUWAIT,2018,Male,71
ASIA,KUWAIT,2018,Female,14
ASIA,KUWAIT,2019,Male,72
ASIA,KUWAIT,2019,Female,9
EUROPE,NORWAY,1997,Male,387
EUROPE,NORWAY,1997,Female,146
EUROPE,NORWAY,1998,Male,399
EUROPE,NORWAY,1998,Female,149
EUROPE,NORWAY,1999,Male,430
EUROPE,NORWAY,1999,Female,153
EUROPE,NORWAY,2000,Male,409
EUROPE,NORWAY,2000,Female,132
EUROPE,NORWAY,2001,Male,411
EUROPE,NORWAY,2001,Female,138
EUROPE,NORWAY,2002,Male,362
EUROPE,NORWAY,2002,Female,132
EUROPE,NORWAY,2003,Male,374
EUROPE,NORWAY,2003,Female,128
EUROPE,NORWAY,2004,Male,359
EUROPE,NORWAY,2004,Female,170
EUROPE,NORWAY,2005,Male,360
EUROPE,NORWAY,2005,Female,173
EUROPE,NORWAY,2006,Male,391
EUROPE,NORWAY,2006,Female,141
EUROPE,NORWAY,2007,Male,336
EUROPE,NORWAY,2007,Female,149
EUROPE,NORWAY,2008,Male,347
EUROPE,NORWAY,2008,Female,158
EUROPE,NORWAY,2009,Male,416
EUROPE,NORWAY,2009,Female,157
EUROPE,NORWAY,2010,Male,384
EUROPE,NORWAY,2010,Female,164
EUROPE,NORWAY,2011,Male,434
EUROPE,NORWAY,2011,Female,164
EUROPE,NORWAY,2012,Male,369
EUROPE,NORWAY,2012,Female,146
ASIA,LEBANON,2019,Male,20
ASIA,LEBANON,2019,Female,9
ASIA,LEBANON,2020,Male,17
ASIA,LEBANON,2020,Female,11
ASIA,LEBANON,2021,Male,19
ASIA,LEBANON,2021,Female,7
EUROPE,NORWAY,2013,Male,378
EUROPE,NORWAY,2013,Female,176
EUROPE,NORWAY,2014,Male,401
EUROPE,NORWAY,2014,Female,147
AMERICA,PANAMA,1996,Male,98
AMERICA,PANAMA,1996,Female,15
AMERICA,PANAMA,1997,Male,124
AMERICA,PANAMA,1997,Female,21
AMERICA,PANAMA,1998,Male,124
AMERICA,PANAMA,1998,Female,24
AMERICA,PANAMA,1999,Male,124
AMERICA,PANAMA,1999,Female,19
AMERICA,PANAMA,2000,Male,125
AMERICA,PANAMA,2000,Female,19
AMERICA,PANAMA,2001,Male,139
AMERICA,PANAMA,2001,Female,23
AMERICA,PANAMA,2002,Male,130
AMERICA,PANAMA,2002,Female,30
AMERICA,PANAMA,2003,Male,174
AMERICA,PANAMA,2003,Female,21
AMERICA,PANAMA,2004,Male,152
AMERICA,PANAMA,2004,Female,35
AMERICA,PANAMA,2005,Male,148
AMERICA,PANAMA,2005,Female,24
AMERICA,PANAMA,2006,Male,173
AMERICA,PANAMA,2006,Female,13
AMERICA,PANAMA,2007,Male,150
AMERICA,PANAMA,2007,Female,21
AMERICA,PANAMA,2008,Male,154
AMERICA,PANAMA,2008,Female,32
AMERICA,PANAMA,2009,Male,150
AMERICA,PANAMA,2009,Female,28
AMERICA,PANAMA,2010,Male,131
AMERICA,PANAMA,2010,Female,21
AMERICA,PANAMA,2011,Male,125
AMERICA,PANAMA,2011,Female,19
AMERICA,PANAMA,2012,Male,117
AMERICA,PANAMA,2012,Female,18
AMERICA,PANAMA,2013,Male,117
AMERICA,PANAMA,2013,Female,13
AMERICA,PANAMA,2014,Male,127
AMERICA,PANAMA,2014,Female,20
AMERICA,PERU,1995,Male,231
AMERICA,PERU,1995,Female,137
AMERICA,PERU,1996,Male,228
AMERICA,PERU,1996,Female,153
AMERICA,PERU,1997,Male,176
AMERICA,PERU,1997,Female,116
AMERICA,SAINT LUCIA,1991,Male,6
AMERICA,SAINT LUCIA,1991,Female,0
AMERICA,SAINT LUCIA,1992,Male,11
AMERICA,SAINT LUCIA,1992,Female,0
AMERICA,PERU,1998,Male,194
AMERICA,PERU,1998,Female,129
AMERICA,SAINT LUCIA,1993,Male,8
AMERICA,SAINT LUCIA,1993,Female,0
AMERICA,SAINT LUCIA,1994,Male,4
AMERICA,SAINT LUCIA,1994,Female,2
AMERICA,PERU,1999,Male,156
AMERICA,PERU,1999,Female,85
AMERICA,SAINT LUCIA,1995,Male,9
AMERICA,SAINT LUCIA,1995,Female,1
AMERICA,SAINT LUCIA,1996,Male,6
AMERICA,SAINT LUCIA,1996,Female,1
AMERICA,SAINT LUCIA,1997,Male,9
AMERICA,SAINT LUCIA,1997,Female,0
AMERICA,SAINT LUCIA,1998,Male,5
AMERICA,SAINT LUCIA,1998,Female,3
AMERICA,SAINT LUCIA,1999,Male,7
AMERICA,SAINT LUCIA,1999,Female,1
AMERICA,SAINT LUCIA,2000,Male,11
AMERICA,SAINT LUCIA,2000,Female,3
AMERICA,SAINT LUCIA,2001,Male,7
AMERICA,SAINT LUCIA,2001,Female,0
AMERICA,SAINT LUCIA,2002,Male,8
AMERICA,SAINT LUCIA,2002,Female,4
AMERICA,SAINT LUCIA,2003,Male,6
AMERICA,SAINT LUCIA,2003,Female,4
AMERICA,SAINT LUCIA,2004,Male,8
AMERICA,SAINT LUCIA,2004,Female,0
AMERICA,SAINT LUCIA,2005,Male,4
AMERICA,SAINT LUCIA,2005,Female,0
AMERICA,SAINT LUCIA,2006,Male,2
AMERICA,SAINT LUCIA,2006,Female,0
AMERICA,SAINT LUCIA,2008,Male,0
AMERICA,SAINT LUCIA,2008,Female,0
AMERICA,SAINT LUCIA,2009,Male,13
AMERICA,SAINT LUCIA,2009,Female,0
AMERICA,SAINT LUCIA,2010,Male,3
AMERICA,SAINT LUCIA,2010,Female,1
AMERICA,SAINT LUCIA,2011,Male,8
AMERICA,SAINT LUCIA,2011,Female,0
AMERICA,SAINT LUCIA,2012,Male,9
AMERICA,SAINT LUCIA,2012,Female,1
AMERICA,SAINT LUCIA,2013,Male,13
AMERICA,SAINT LUCIA,2013,Female,1
AMERICA,SAINT LUCIA,2014,Male,11
AMERICA,SAINT LUCIA,2014,Female,3
AMERICA,SAINT LUCIA,2015,Male,8
AMERICA,SAINT LUCIA,2015,Female,0
AMERICA,SAINT LUCIA,2016,Male,9
AMERICA,SAINT LUCIA,2016,Female,0
AMERICA,SAINT LUCIA,2017,Male,9
AMERICA,SAINT LUCIA,2017,Female,3
AMERICA,SAINT LUCIA,2018,Male,3
AMERICA,SAINT LUCIA,2018,Female,1
AMERICA,SAINT LUCIA,2019,Male,13
AMERICA,SAINT LUCIA,2019,Female,0
AMERICA,SAINT LUCIA,2020,Male,7
AMERICA,SAINT LUCIA,2020,Female,0
ASIA,SRI LANKA,1996,Male,3728
ASIA,SRI LANKA,1996,Female,1170
ASIA,SRI LANKA,1997,Male,4390
ASIA,SRI LANKA,1997,Female,1497
ASIA,SRI LANKA,1998,Male,4206
ASIA,SRI LANKA,1998,Female,1312
ASIA,SRI LANKA,1999,Male,4271
ASIA,SRI LANKA,1999,Female,1348
ASIA,SRI LANKA,2000,Male,3959
ASIA,SRI LANKA,2000,Female,1293
ASIA,SRI LANKA,2001,Male,3582
ASIA,SRI LANKA,2001,Female,1008
ASIA,SRI LANKA,2002,Male,3465
ASIA,SRI LANKA,2002,Female,917
ASIA,SRI LANKA,2003,Male,3533
ASIA,SRI LANKA,2003,Female,934
ASIA,SRI LANKA,2004,Male,3401
ASIA,SRI LANKA,2004,Female,935
ASIA,SRI LANKA,2005,Male,3391
ASIA,SRI LANKA,2005,Female,958
ASIA,SRI LANKA,2006,Male,3117
ASIA,SRI LANKA,2006,Female,898
ASIA,SRI LANKA,2007,Male,2946
ASIA,SRI LANKA,2007,Female,913
ASIA,SRI LANKA,2009,Male,2794
ASIA,SRI LANKA,2009,Female,804
ASIA,SRI LANKA,2010,Male,2699
ASIA,SRI LANKA,2010,Female,864
ASIA,SRI LANKA,2011,Male,2661
ASIA,SRI LANKA,2011,Female,730
ASIA,SRI LANKA,2012,Male,2446
ASIA,SRI LANKA,2012,Female,734
ASIA,SRI LANKA,2013,Male,2441
ASIA,SRI LANKA,2013,Female,724
ASIA,SRI LANKA,2014,Male,2222
ASIA,SRI LANKA,2014,Female,578
ASIA,SRI LANKA,2015,Male,2122
ASIA,SRI LANKA,2015,Female,570
ASIA,SRI LANKA,2019,Male,2179
ASIA,SRI LANKA,2019,Female,547
EUROPE,LITHUANIA,2015,Male,727
EUROPE,LITHUANIA,2015,Female,169
EUROPE,LITHUANIA,2016,Male,697
EUROPE,LITHUANIA,2016,Female,129
EUROPE,LITHUANIA,2017,Male,596
EUROPE,LITHUANIA,2017,Female,153
EUROPE,LITHUANIA,2018,Male,544
EUROPE,LITHUANIA,2018,Female,140
EUROPE,LITHUANIA,2019,Male,540
EUROPE,LITHUANIA,2019,Female,119
EUROPE,LITHUANIA,2020,Male,475
EUROPE,LITHUANIA,2020,Female,133
EUROPE,LITHUANIA,2021,Male,439
EUROPE,LITHUANIA,2021,Female,126
EUROPE,LITHUANIA,2022,Male,426
EUROPE,LITHUANIA,2022,Female,101
